group,system,display_label,time_ps,OPA_disp_norm_A,source_workbook,source_sheet
group2,n-heptane,n-heptane,2.9,4.264694256904649,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,3.0,4.455182060799472,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,3.1,4.441229661092907,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,3.2,4.358351112035717,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,3.3,4.341212197639369,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,3.4,4.217861059774527,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,3.5,4.007752112053958,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,3.6,4.21917685992274,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,3.7,3.667980345041062,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,3.8,3.71467359595531,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,3.9,4.353747700866646,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,4.0,4.065622545988154,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,4.1,4.346711221677195,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,4.2,4.115776059699605,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,4.3,4.198218250611378,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,4.4,4.095917393105053,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,4.5,4.060476673738437,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,4.6,3.72152401416338,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,4.7,3.439801381942306,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,4.8,3.773281381059534,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,4.9,3.849112648011692,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,5.0,4.260904996180072,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,5.1,4.464473546022888,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,5.2,4.720775517810817,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,5.3,5.144560105733681,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,5.4,4.924469775315206,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,5.5,4.890091661255382,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,5.6,5.342552220987185,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,5.7,5.300761356730764,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,5.8,5.469249430231708,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,5.9,5.229226011833663,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,6.0,4.745036035991069,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,6.1,4.940479224234978,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,6.2,4.972267384664195,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,6.3,4.756074410169054,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,6.4,4.927935956605614,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,6.5,4.718751434594617,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,6.6,4.550678597305829,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,6.7,4.956050300513721,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,6.8,5.220571624387222,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,6.9,5.421397767556585,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,7.0,5.237392096671925,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,7.1,4.881875595846267,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,7.2,5.317931533576715,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,7.3,4.678830876221177,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,7.4,4.839355485628827,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,7.5,5.357447717611006,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,7.6,5.488950962234503,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,7.7,5.567981253275934,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,7.8,5.589515997491435,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,7.9,5.544678896384125,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,8.0,5.592271740160409,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,8.1,5.536710215528113,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,8.2,5.584590323564447,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,8.3,6.26046870526403,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,8.4,6.639734187939121,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,8.5,6.490774229671229,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,8.6,6.414402388874635,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,8.7,6.510739551653921,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,8.8,7.127363925937251,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,8.9,6.20090168102577,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,9.0,6.240641291041739,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,9.1,6.285576388269795,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,9.2,6.361910952966687,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,9.3,5.557025171107945,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,9.4,5.888284748562356,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,9.5,5.731351733756989,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,9.6,5.983401528930263,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,9.7,6.375612281184621,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,9.8,6.447447518395858,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,9.9,6.264502066912244,group2.xlsx,n-heptane
group2,n-heptane,n-heptane,10.0,6.063310214380672,group2.xlsx,n-heptane
group2,p-xylene,p-xylene,0.0,0.0,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,0.1,0.615317417512003,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,0.2,0.5974481550916263,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,0.3,0.4357075205683315,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,0.4,0.7439764829826813,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,0.5,0.751800773153334,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,0.6,0.876811845641051,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,0.7,0.4748129949740029,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,0.8,0.596842083099535,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,0.9,0.4859343054251475,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,1.0,0.2403510289505281,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,1.1,0.3492862247243341,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,1.2,0.5782866844231189,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,1.3,0.5576278762050466,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,1.4,0.5596841241234972,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,1.5,0.9242433668606682,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,1.6,1.071409366491591,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,1.7,0.9897336594058803,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,1.8,1.245587255602565,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,1.9,1.002654596930277,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,2.0,1.155193328139019,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,2.1,1.531583060504932,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,2.2,1.79992050530084,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,2.3,1.459291118414289,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,2.4,1.916558861334815,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,2.5,1.378016557360179,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,2.6,1.202699413985672,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,2.7,1.460178471879234,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,2.8,1.568141025557954,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,2.9,1.445157378210813,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,3.0,1.385075531962998,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,3.1,1.329851076226925,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,3.2,1.458823869053612,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,3.3,1.53145065518191,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,3.4,1.420208933939137,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,3.5,1.125887887209389,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,3.6,0.7383711399420978,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,3.7,0.5486146394901011,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,3.8,0.7169757810335229,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,3.9,0.817216453729098,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,4.0,1.127166951449055,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,4.1,0.989096304879013,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,4.2,1.134917902440381,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,4.3,0.9776126097715355,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,4.4,0.9490624856050066,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,4.5,0.8295249666394374,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,4.6,1.020567308451071,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,4.7,0.4888610854879873,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,4.8,1.260654483305085,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,4.9,1.037141040044346,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,5.0,1.062628553038097,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,5.1,1.132748047579323,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,5.2,0.9729408615610989,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,5.3,1.032454259363151,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,5.4,1.084135377990985,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,5.5,1.293130092642305,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,5.6,1.413996244081693,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,5.7,1.305427481281757,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,5.8,1.285123848216148,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,5.9,1.240278391285997,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,6.0,1.067730497649723,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,6.1,1.127035691083451,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,6.2,1.337897491918215,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,6.3,1.154451963159713,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,6.4,1.061292145104557,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,6.5,1.139984114167372,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,6.6,1.382317436160523,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,6.7,1.161183288037867,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,6.8,1.153379417606128,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,6.9,1.292145444217353,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,7.0,1.083596205832192,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,7.1,1.063922894517418,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,7.2,0.8988200909317354,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,7.3,1.133060238223759,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,7.4,1.160011543040272,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,7.5,1.121269283414468,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,7.6,1.147703473008562,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,7.7,1.311663039872839,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,7.8,1.117578891642373,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,7.9,1.455831180488035,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,8.0,1.523841316307716,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,8.1,1.454108878475675,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,8.2,1.633235962771568,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,8.3,1.893193874477382,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,8.4,1.603152514820724,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,8.5,1.241762538328341,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,8.6,1.181540569791197,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,8.7,1.779867012068048,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,8.8,1.661855808766537,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,8.9,1.222533753874127,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,9.0,1.448409117117995,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,9.1,1.565745446038863,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,9.2,1.851357107653798,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,9.3,2.089050144870105,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,9.4,1.995988787944499,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,9.5,1.84067119289845,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,9.6,1.77008252279547,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,9.7,1.816990610965742,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,9.8,1.691513533618389,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,9.9,1.659868661008836,group2.xlsx,p-xylene
group2,p-xylene,p-xylene,10.0,1.948596457284713,group2.xlsx,p-xylene
group2,propylene_carbonate,propylene carbonate,0.0,0.0,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,0.1,0.7864818035178132,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,0.2,1.180699181642159,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,0.3,1.019521391695381,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,0.4,1.004671112798464,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,0.5,0.9821974282231383,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,0.6,0.8494996642597155,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,0.7,0.5399328081857147,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,0.8,0.6894455021967387,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,0.9,0.7804925060836675,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,1.0,0.5161895875761122,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,1.1,0.4343112487070038,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,1.2,0.4083688846503161,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,1.3,0.4557657024796146,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,1.4,0.2827027616767141,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,1.5,0.5573005289288493,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,1.6,0.4058122468112286,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,1.7,0.4162749208248411,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,1.8,0.5811705899881218,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,1.9,0.6196190963240925,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,2.0,0.6359656389776014,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,2.1,0.8180740915207949,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,2.2,0.883165991097845,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,2.3,0.7627356739785691,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,2.4,0.8458603829432524,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,2.5,1.087594344764362,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,2.6,1.385748486174889,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,2.7,0.8439489070335678,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,2.8,1.104046057141796,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,2.9,0.9094847353960316,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,3.0,1.091716757861571,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,3.1,1.296795587874551,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,3.2,1.186643002058684,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,3.3,0.8112206998348516,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,3.4,0.8410521685509444,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,3.5,0.9077708401217597,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,3.6,1.165366933204329,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,3.7,1.098863758549632,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,3.8,1.163428228126675,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,3.9,1.410894187285932,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,4.0,1.522146312980241,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,4.1,1.422773981146725,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,4.2,1.37167903526165,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,4.3,1.051566180281599,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,4.4,0.9022100534890998,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,4.5,1.054796054738497,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,4.6,0.8632358096987365,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,4.7,0.4017187582302019,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,4.8,0.3792011767834575,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,4.9,0.4174988874066789,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,5.0,0.7040631913103973,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,5.1,0.5075469861959355,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,5.2,0.6301117454499753,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,5.3,0.670356274893508,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,5.4,1.04536855877672,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,5.5,0.6596360113006504,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,5.6,0.7668921848029594,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,5.7,0.659080526981214,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,5.8,1.080683984140849,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,5.9,1.229463032418436,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,6.0,1.097315406964909,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,6.1,1.109418449887795,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,6.2,1.005676400042788,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,6.3,0.8710624457733064,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,6.4,1.282341403377665,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,6.5,1.314216154080447,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,6.6,1.23088480816519,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,6.7,1.194803275916787,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,6.8,1.264520862493187,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,6.9,1.191580965381347,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,7.0,1.16723565978813,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,7.1,1.71348370777787,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,7.2,1.408278939773149,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,7.3,1.225124234062535,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,7.4,1.126524736425264,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,7.5,1.420068530117283,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,7.6,1.441276118481622,group2.xlsx,propylene_carbonate
group2,propylene_carbonate,propylene carbonate,7.7,1.550217391230253,group2.xlsx,propylene_carbonate
